model,year,price,transmission,fuelType,Make
 Santa Fe,2013,12498,1,Diesel,Hyundai
 I30,2016,7998,2,Diesel,Hyundai
 I30,2018,11498,2,Petrol,Hyundai
 I30,2018,12498,2,Diesel,Hyundai
 Tucson,2018,16498,2,Petrol,Hyundai
 I30,2015,6844,2,Petrol,Hyundai
 Santa Fe,2014,11830,2,Diesel,Hyundai
 Tucson,2016,11798,2,Diesel,Hyundai
 I30,2016,9498,2,Petrol,Hyundai
 I30,2018,9998,2,Petrol,Hyundai
 I30,2018,11498,2,Diesel,Hyundai
 Tucson,2017,14298,2,Diesel,Hyundai
 I30,2013,5995,2,Petrol,Hyundai
 I40,2015,8854,2,Diesel,Hyundai
 IX35,2013,5998,2,Diesel,Hyundai
 IX35,2013,5698,2,Diesel,Hyundai
 Tucson,2016,11698,2,Petrol,Hyundai
 Tucson,2016,12698,2,Diesel,Hyundai
 I20,2018,9494,2,Petrol,Hyundai
 Tucson,2017,10995,2,Diesel,Hyundai
 I10,2018,10498,4,Petrol,Hyundai
 IX20,2015,7498,2,Petrol,Hyundai
 Tucson,2016,13498,2,Diesel,Hyundai
 I40,2016,10498,2,Diesel,Hyundai
 I40,2017,10498,2,Diesel,Hyundai
 Tucson,2016,11900,2,Diesel,Hyundai
 IX35,2015,8298,2,Diesel,Hyundai
 I30,2013,5998,2,Petrol,Hyundai
 I20,2013,6998,1,Petrol,Hyundai
 I30,2016,6998,2,Petrol,Hyundai
 I30,2017,9998,2,Petrol,Hyundai
 Tucson,2017,13698,2,Petrol,Hyundai
 Tucson,2018,15498,2,Petrol,Hyundai
 Tucson,2017,14298,4,Diesel,Hyundai
 I30,2015,8498,2,Petrol,Hyundai
 IX35,2013,6498,2,Diesel,Hyundai
 Tucson,2018,13298,2,Diesel,Hyundai
 Tucson,2016,9998,2,Diesel,Hyundai
 I20,2016,7498,2,Petrol,Hyundai
 Tucson,2017,15998,2,Diesel,Hyundai
 Ioniq,2018,15998,1,Hybrid,Hyundai
 I30,2015,7198,2,Diesel,Hyundai
 I10,2017,7798,2,Petrol,Hyundai
 Tucson,2018,17998,4,Diesel,Hyundai
 I30,2015,7998,2,Diesel,Hyundai
 I30,2016,8798,2,Diesel,Hyundai
 I10,2017,8298,2,Petrol,Hyundai
 Santa Fe,2019,32998,4,Diesel,Hyundai
 I30,2019,13498,2,Petrol,Hyundai
 IX20,2016,8498,2,Petrol,Hyundai
 I30,2015,7498,2,Petrol,Hyundai
 IX20,2017,9798,2,Petrol,Hyundai
 IX35,2014,8498,2,Diesel,Hyundai
 I30,2016,7998,2,Petrol,Hyundai
 Tucson,2017,12998,2,Petrol,Hyundai
 I30,2015,7298,2,Diesel,Hyundai
 I10,2018,7298,2,Petrol,Hyundai
 I30,2016,9498,2,Diesel,Hyundai
 Tucson,2016,11298,2,Diesel,Hyundai
 Tucson,2016,12798,2,Diesel,Hyundai
 I30,2016,10998,2,Petrol,Hyundai
 Ioniq,2018,16998,1,Hybrid,Hyundai
 Tucson,2017,16998,4,Diesel,Hyundai
 I30,2016,8698,2,Diesel,Hyundai
 Tucson,2017,11160,2,Diesel,Hyundai
 Tucson,2017,14480,4,Diesel,Hyundai
 Tucson,2016,12998,2,Diesel,Hyundai
 I40,2014,8998,2,Diesel,Hyundai
 Kona,2018,16998,2,Petrol,Hyundai
 I30,2015,7698,2,Diesel,Hyundai
 Tucson,2016,10698,2,Diesel,Hyundai
 I30,2016,9298,2,Petrol,Hyundai
 Santa Fe,2019,33998,4,Diesel,Hyundai
 Tucson,2019,21498,2,Hybrid,Hyundai
 IX20,2017,10298,1,Petrol,Hyundai
 I30,2016,8798,2,Petrol,Hyundai
 I10,2014,5916,2,Petrol,Hyundai
 I10,2017,7101,2,Petrol,Hyundai
 Tucson,2016,14998,4,Diesel,Hyundai
 Tucson,2017,14998,2,Diesel,Hyundai
 I30,2016,9998,2,Petrol,Hyundai
 I10,2015,5998,4,Petrol,Hyundai
 Tucson,2017,18330,2,Diesel,Hyundai
 I800,2019,18497,2,Diesel,Hyundai
 IX35,2015,10995,1,Diesel,Hyundai
 I30,2017,13995,2,Diesel,Hyundai
 IX35,2015,9470,2,Diesel,Hyundai
 Tucson,2017,13850,2,Diesel,Hyundai
 Kona,2018,14498,2,Petrol,Hyundai
 Santa Fe,2016,17298,2,Diesel,Hyundai
 I10,2017,6798,2,Petrol,Hyundai
 IX20,2016,7298,2,Petrol,Hyundai
 I40,2017,11698,2,Diesel,Hyundai
 Kona,2018,14798,2,Petrol,Hyundai
 Ioniq,2018,16698,1,Hybrid,Hyundai
 I800,2016,14998,1,Diesel,Hyundai
 I30,2015,6310,2,Diesel,Hyundai
 I30,2016,7637,2,Diesel,Hyundai
 I800,2019,18550,2,Diesel,Hyundai
 Tucson,2016,11180,2,Petrol,Hyundai
 I10,2013,3491,2,Petrol,Hyundai
 IX35,2013,7491,1,Diesel,Hyundai
 IX35,2014,8300,2,Diesel,Hyundai
 I30,2018,9017,2,Petrol,Hyundai
 I10,2016,5794,2,Petrol,Hyundai
 I30,2016,8850,2,Diesel,Hyundai
 Tucson,2019,17400,2,Petrol,Hyundai
 I20,2015,5495,2,Petrol,Hyundai
 IX35,2014,7995,2,Diesel,Hyundai
 Santa Fe,2017,17998,4,Diesel,Hyundai
 I30,2015,6998,2,Petrol,Hyundai
 I30,2016,9998,2,Diesel,Hyundai
 Tucson,2016,14495,1,Diesel,Hyundai
 I30,2016,11230,1,Petrol,Hyundai
 I10,2016,6960,2,Petrol,Hyundai
 IX35,2014,7777,2,Diesel,Hyundai
 I30,2016,8498,2,Diesel,Hyundai
 I10,2017,7298,2,Petrol,Hyundai
 I10,2014,4898,2,Petrol,Hyundai
 I30,2014,6750,2,Petrol,Hyundai
 I10,2017,7750,2,Petrol,Hyundai
 I30,2013,4995,2,Petrol,Hyundai
 I30,2015,6700,2,Diesel,Hyundai
 I30,2018,12700,2,Diesel,Hyundai
 I10,2018,7695,2,Petrol,Hyundai
 I20,2017,8698,2,Petrol,Hyundai
 Tucson,2016,14798,2,Diesel,Hyundai
 Tucson,2017,12798,2,Diesel,Hyundai
 Tucson,2017,15498,4,Diesel,Hyundai
 I30,2016,8998,2,Petrol,Hyundai
 IX35,2015,9498,2,Diesel,Hyundai
 Tucson,2017,11998,2,Diesel,Hyundai
 Kona,2018,13298,2,Petrol,Hyundai
 Tucson,2017,13798,2,Diesel,Hyundai
 Tucson,2017,14000,2,Diesel,Hyundai
 I40,2015,9000,2,Diesel,Hyundai
 Kona,2018,11784,2,Petrol,Hyundai
 Tucson,2018,14364,2,Petrol,Hyundai
 I20,2018,10595,2,Petrol,Hyundai
 I20,2018,8600,2,Petrol,Hyundai
 I30,2015,6885,2,Diesel,Hyundai
 I20,2016,7698,2,Petrol,Hyundai
 I800,2019,22998,2,Diesel,Hyundai
 Tucson,2017,12698,2,Petrol,Hyundai
 I10,2018,7495,2,Petrol,Hyundai
 Tucson,2017,15395,2,Diesel,Hyundai
 I20,2018,8895,2,Petrol,Hyundai
 I10,2018,8994,2,Petrol,Hyundai
 I10,2016,6395,2,Petrol,Hyundai
 Tucson,2017,16298,4,Diesel,Hyundai
 I40,2016,9798,2,Diesel,Hyundai
 I30,2015,6998,2,Diesel,Hyundai
 Kona,2018,13097,2,Petrol,Hyundai
 I30,2015,8340,2,Petrol,Hyundai
 I30,2015,7830,2,Petrol,Hyundai
 Ioniq,2018,13998,1,Hybrid,Hyundai
 I10,2017,6590,2,Petrol,Hyundai
 Tucson,2017,14798,2,Diesel,Hyundai
 I30,2017,10698,2,Diesel,Hyundai
 Kona,2018,11798,2,Petrol,Hyundai
 Ioniq,2018,16498,1,Hybrid,Hyundai
 Kona,2018,11998,2,Petrol,Hyundai
 Tucson,2017,12995,2,Diesel,Hyundai
 Santa Fe,2017,20495,2,Diesel,Hyundai
 Tucson,2018,17995,2,Diesel,Hyundai
 I30,2017,10995,2,Diesel,Hyundai
 Santa Fe,2017,19498,4,Diesel,Hyundai
 IX20,2018,10475,1,Petrol,Hyundai
 I20,2017,7485,2,Petrol,Hyundai
 I10,2018,6485,2,Petrol,Hyundai
 Tucson,2015,9795,2,Diesel,Hyundai
 IX20,2013,4799,2,Petrol,Hyundai
 I10,2018,7985,2,Petrol,Hyundai
 Santa Fe,2018,21995,1,Diesel,Hyundai
 I30,2018,11695,2,Diesel,Hyundai
 Tucson,2016,12195,2,Diesel,Hyundai
 I30,2014,5999,2,Petrol,Hyundai
 I10,2018,9990,1,Petrol,Hyundai
 Kona,2018,21495,1,Petrol,Hyundai
 I10,2014,5450,2,Petrol,Hyundai
 Tucson,2017,13490,4,Diesel,Hyundai
 Tucson,2016,13450,2,Diesel,Hyundai
 IX35,2014,8490,2,Diesel,Hyundai
 Tucson,2017,11390,2,Diesel,Hyundai
 I30,2017,8450,2,Diesel,Hyundai
 IX20,2015,6890,1,Petrol,Hyundai
 IX35,2014,9475,2,Diesel,Hyundai
 Tucson,2017,10950,2,Diesel,Hyundai
 I30,2016,9995,2,Diesel,Hyundai
 Santa Fe,2017,17295,2,Diesel,Hyundai
 Tucson,2018,14695,2,Petrol,Hyundai
 Tucson,2019,14995,2,Petrol,Hyundai
 I20,2017,7395,2,Petrol,Hyundai
 Tucson,2019,15695,2,Petrol,Hyundai
 Kona,2019,13695,2,Petrol,Hyundai
 I30,2016,8695,2,Diesel,Hyundai
 Tucson,2016,13495,4,Diesel,Hyundai
 Santa Fe,2016,16495,4,Diesel,Hyundai
 Tucson,2018,15995,1,Diesel,Hyundai
 Tucson,2016,12295,2,Diesel,Hyundai
 Tucson,2018,17295,4,Diesel,Hyundai
 Tucson,2017,14295,4,Diesel,Hyundai
 Kona,2018,14995,2,Petrol,Hyundai
 Tucson,2017,15295,2,Diesel,Hyundai
 I40,2016,10695,4,Diesel,Hyundai
 Tucson,2016,12495,2,Diesel,Hyundai
 Santa Fe,2015,14495,4,Diesel,Hyundai
 I800,2019,20000,1,Diesel,Hyundai
 Tucson,2017,14000,4,Diesel,Hyundai
 Tucson,2017,14195,2,Diesel,Hyundai
 Veloster,2013,6495,2,Petrol,Hyundai
 Tucson,2020,25995,2,Hybrid,Hyundai
 I20,2019,10395,2,Petrol,Hyundai
 Ioniq,2017,14795,1,Hybrid,Hyundai
 Tucson,2016,10695,2,Diesel,Hyundai
 Ioniq,2019,16695,4,Hybrid,Hyundai
 Kona,2019,14495,2,Petrol,Hyundai
 Ioniq,2019,16995,1,Hybrid,Hyundai
 Ioniq,2018,15695,1,Hybrid,Hyundai
 Tucson,2019,17995,2,Petrol,Hyundai
 Ioniq,2020,21695,1,Hybrid,Hyundai
 Tucson,2017,12895,2,Diesel,Hyundai
 Ioniq,2019,17495,1,Hybrid,Hyundai
 Tucson,2019,17995,2,Diesel,Hyundai
 Tucson,2019,21995,4,Petrol,Hyundai
 I30,2020,16995,2,Petrol,Hyundai
 I10,2020,11895,2,Petrol,Hyundai
 I30,2019,15995,2,Diesel,Hyundai
 I10,2020,12995,2,Petrol,Hyundai
 Tucson,2018,16495,4,Diesel,Hyundai
 Santa Fe,2018,21995,4,Diesel,Hyundai
 Ioniq,2017,14385,4,Hybrid,Hyundai
 Santa Fe,2018,20995,4,Diesel,Hyundai
 I30,2018,11495,2,Diesel,Hyundai
 I40,2015,9995,2,Diesel,Hyundai
 Tucson,2016,13495,2,Diesel,Hyundai
 IX35,2014,6995,2,Diesel,Hyundai
 Tucson,2016,11990,2,Diesel,Hyundai
 Tucson,2018,13690,2,Petrol,Hyundai
 I40,2014,6490,2,Diesel,Hyundai
 I30,2017,9990,2,Diesel,Hyundai
 Santa Fe,2017,18295,2,Diesel,Hyundai
 Tucson,2016,11295,2,Diesel,Hyundai
 Santa Fe,2017,19995,2,Diesel,Hyundai
 Tucson,2017,14495,4,Diesel,Hyundai
 Tucson,2017,13995,2,Diesel,Hyundai
 Tucson,2020,26995,2,Hybrid,Hyundai
 Tucson,2017,18495,1,Diesel,Hyundai
 Tucson,2017,14995,2,Diesel,Hyundai
 Tucson,2017,17695,4,Diesel,Hyundai
 I20,2020,12995,2,Petrol,Hyundai
 Tucson,2018,15295,2,Petrol,Hyundai
 I10,2017,6795,2,Petrol,Hyundai
 Tucson,2017,15495,4,Diesel,Hyundai
 I10,2018,8995,2,Petrol,Hyundai
 Santa Fe,2016,15995,2,Diesel,Hyundai
 Tucson,2019,26995,4,Diesel,Hyundai
 Tucson,2017,13895,2,Diesel,Hyundai
 Tucson,2017,14995,4,Diesel,Hyundai
 I30,2019,13595,2,Petrol,Hyundai
 Tucson,2019,25495,4,Diesel,Hyundai
 I40,2019,15495,2,Diesel,Hyundai
 I800,2018,16895,2,Diesel,Hyundai
 Tucson,2019,16395,2,Petrol,Hyundai
 Tucson,2019,16095,2,Petrol,Hyundai
 Ioniq,2018,17195,1,Hybrid,Hyundai
 Tucson,2019,16595,2,Petrol,Hyundai
 I30,2019,22395,2,Petrol,Hyundai
 I40,2015,7480,2,Diesel,Hyundai
 Tucson,2017,15700,2,Diesel,Hyundai
 I10,2020,12500,2,Petrol,Hyundai
 Ioniq,2018,17995,1,Hybrid,Hyundai
 Tucson,2016,14495,4,Diesel,Hyundai
 I20,2015,5995,2,Petrol,Hyundai
 I30,2016,7995,2,Diesel,Hyundai
 I30,2018,10498,2,Petrol,Hyundai
 I10,2014,5212,2,Petrol,Hyundai
 I10,2017,6760,2,Petrol,Hyundai
 I20,2015,7390,2,Petrol,Hyundai
 Tucson,2019,18495,4,Petrol,Hyundai
 I20,2015,7995,1,Petrol,Hyundai
 Santa Fe,2019,31995,1,Diesel,Hyundai
 Tucson,2017,13298,2,Diesel,Hyundai
 Tucson,2016,12480,2,Diesel,Hyundai
 I800,2016,13710,1,Diesel,Hyundai
 Santa Fe,2016,17650,1,Diesel,Hyundai
 I10,2017,6750,2,Petrol,Hyundai
 Tucson,2016,10985,2,Diesel,Hyundai
 I10,2018,7485,2,Petrol,Hyundai
 I10,2018,7185,2,Petrol,Hyundai
 Kona,2019,14985,2,Petrol,Hyundai
 Kona,2019,14485,2,Petrol,Hyundai
 Ioniq,2019,17195,1,Hybrid,Hyundai
 Tucson,2016,10995,2,Diesel,Hyundai
 I10,2018,6985,2,Petrol,Hyundai
 I10,2018,7685,2,Petrol,Hyundai
 I20,2014,5998,2,Petrol,Hyundai
 I10,2017,8498,2,Petrol,Hyundai
 Kona,2018,11985,2,Petrol,Hyundai
 Kona,2019,14785,2,Petrol,Hyundai
 Kona,2019,13485,2,Petrol,Hyundai
 I30,2020,22895,2,Petrol,Hyundai
 Ioniq,2020,23895,1,Hybrid,Hyundai
 Santa Fe,2017,19495,4,Diesel,Hyundai
 I30,2016,8595,2,Diesel,Hyundai
 IX20,2016,8250,2,Petrol,Hyundai
 Tucson,2017,12995,2,Petrol,Hyundai
 Ioniq,2018,14995,1,Hybrid,Hyundai
 I30,2017,9299,2,Diesel,Hyundai
 Tucson,2017,15110,4,Diesel,Hyundai
 Tucson,2017,14295,2,Diesel,Hyundai
 I20,2014,4950,2,Petrol,Hyundai
 I30,2017,11799,2,Diesel,Hyundai
 I10,2017,6950,2,Petrol,Hyundai
 I10,2016,4388,2,Petrol,Hyundai
 I10,2017,6699,2,Petrol,Hyundai
 Kona,2018,13485,2,Petrol,Hyundai
 I20,2018,9285,2,Petrol,Hyundai
 Tucson,2016,13785,2,Diesel,Hyundai
 I10,2018,7995,2,Petrol,Hyundai
 I40,2013,6995,2,Diesel,Hyundai
 Tucson,2017,14795,2,Diesel,Hyundai
 I30,2013,5295,2,Petrol,Hyundai
 Tucson,2018,15320,1,Diesel,Hyundai
 Ioniq,2019,16990,1,Hybrid,Hyundai
 Ioniq,2018,18490,1,Hybrid,Hyundai
 I40,2015,7050,2,Diesel,Hyundai
 Tucson,2018,17591,4,Diesel,Hyundai
 I800,2018,17680,1,Diesel,Hyundai
 Tucson,2017,11577,2,Diesel,Hyundai
 I20,2016,8111,2,Petrol,Hyundai
 Kona,2017,12710,2,Petrol,Hyundai
 I20,2017,7010,2,Petrol,Hyundai
 Tucson,2017,11995,2,Diesel,Hyundai
 I40,2018,12295,2,Diesel,Hyundai
 Ioniq,2018,15990,1,Hybrid,Hyundai
 IX35,2015,8290,2,Diesel,Hyundai
 I10,2017,9495,2,Petrol,Hyundai
 I10,2015,5971,2,Petrol,Hyundai
 I30,2019,13730,2,Petrol,Hyundai
 Ioniq,2019,17990,1,Hybrid,Hyundai
 Tucson,2019,25110,2,Hybrid,Hyundai
 I10,2016,5870,2,Petrol,Hyundai
 I10,2016,6130,2,Petrol,Hyundai
 IX20,2017,9250,2,Petrol,Hyundai
 Ioniq,2018,17750,4,Hybrid,Hyundai
 IX35,2013,7495,2,Diesel,Hyundai
 Tucson,2018,15595,4,Diesel,Hyundai
 Tucson,2017,12395,2,Diesel,Hyundai
 Kona,2018,14490,2,Petrol,Hyundai
 IX20,2017,8991,2,Petrol,Hyundai
 I10,2013,4291,2,Petrol,Hyundai
 I30,2019,13990,2,Petrol,Hyundai
 Ioniq,2019,23370,1,Hybrid,Hyundai
 Tucson,2016,12990,2,Diesel,Hyundai
 Kona,2018,14550,2,Petrol,Hyundai
 I20,2016,7190,2,Petrol,Hyundai
 Tucson,2016,12491,2,Diesel,Hyundai
 I20,2017,8691,2,Petrol,Hyundai
 Tucson,2017,13830,2,Diesel,Hyundai
 Tucson,2018,14900,2,Petrol,Hyundai
 Ioniq,2018,16750,1,Hybrid,Hyundai
 Kona,2018,14250,2,Petrol,Hyundai
 Kona,2018,13350,2,Petrol,Hyundai
 Kona,2018,12910,2,Petrol,Hyundai
 I10,2014,4970,2,Petrol,Hyundai
 I30,2019,14030,2,Petrol,Hyundai
 I10,2017,6610,2,Petrol,Hyundai
 I30,2019,13600,2,Petrol,Hyundai
 I30,2019,13970,2,Petrol,Hyundai
 I30,2019,13910,2,Petrol,Hyundai
 Tucson,2016,11950,2,Diesel,Hyundai
 I20,2014,5195,2,Petrol,Hyundai
 I10,2014,4998,2,Petrol,Hyundai
 I30,2014,5849,2,Diesel,Hyundai
 I30,2016,9298,2,Diesel,Hyundai
 I20,2014,4498,2,Petrol,Hyundai
 I10,2017,6297,2,Petrol,Hyundai
 Kona,2019,14770,2,Petrol,Hyundai
 I30,2019,15120,2,Petrol,Hyundai
 Tucson,2019,21490,2,Petrol,Hyundai
 I10,2019,8690,2,Petrol,Hyundai
 Ioniq,2019,16200,1,Hybrid,Hyundai
 Santa Fe,2017,20550,4,Diesel,Hyundai
 I10,2019,9690,2,Petrol,Hyundai
 I20,2017,8291,2,Petrol,Hyundai
 Kona,2018,12377,2,Petrol,Hyundai
 I10,2020,13495,2,Petrol,Hyundai
 I10,2020,14490,2,Petrol,Hyundai
 Ioniq,2018,16995,1,Hybrid,Hyundai
 I10,2019,7995,2,Petrol,Hyundai
 I10,2018,8380,2,Petrol,Hyundai
 Santa Fe,2016,19990,4,Diesel,Hyundai
 Ioniq,2019,17250,1,Hybrid,Hyundai
 I10,2016,6391,2,Petrol,Hyundai
 I10,2016,6310,2,Petrol,Hyundai
 Kona,2018,13147,2,Petrol,Hyundai
 I10,2017,7150,2,Petrol,Hyundai
 I20,2016,7810,2,Petrol,Hyundai
 I20,2017,8891,2,Petrol,Hyundai
 I10,2017,6695,2,Petrol,Hyundai
 I10,2018,7590,2,Petrol,Hyundai
 Tucson,2019,22690,2,Hybrid,Hyundai
 IX20,2017,9998,1,Petrol,Hyundai
 Tucson,2019,15495,2,Petrol,Hyundai
 Ioniq,2018,16495,1,Hybrid,Hyundai
 Ioniq,2018,18495,1,Hybrid,Hyundai
 I10,2016,4985,2,Petrol,Hyundai
 I10,2018,8490,2,Petrol,Hyundai
 I20,2014,6745,2,Petrol,Hyundai
 I10,2017,6999,2,Petrol,Hyundai
 IX35,2015,7950,2,Diesel,Hyundai
 Kona,2018,12370,2,Petrol,Hyundai
 Santa Fe,2016,19360,2,Diesel,Hyundai
 Kona,2017,13140,2,Petrol,Hyundai
 I10,2017,7999,2,Petrol,Hyundai
 Ioniq,2019,18495,1,Hybrid,Hyundai
 I10,2016,5485,2,Petrol,Hyundai
 I20,2018,10985,2,Petrol,Hyundai
 Tucson,2017,14985,4,Diesel,Hyundai
 I30,2018,12485,2,Diesel,Hyundai
 I20,2018,9985,2,Petrol,Hyundai
 Tucson,2020,19950,2,Petrol,Hyundai
 I10,2020,11670,2,Petrol,Hyundai
 I20,2020,12770,2,Petrol,Hyundai
 Tucson,2017,15995,2,Diesel,Hyundai
 I20,2014,5495,2,Petrol,Hyundai
 I10,2018,8495,2,Petrol,Hyundai
 I20,2018,10295,2,Petrol,Hyundai
 I30,2018,10981,2,Diesel,Hyundai
 I30,2017,10999,2,Diesel,Hyundai
 I10,2013,4950,2,Petrol,Hyundai
 I40,2016,9700,2,Diesel,Hyundai
 I20,2018,9445,2,Petrol,Hyundai
 I30,2016,10695,1,Petrol,Hyundai
 I10,2017,6499,2,Petrol,Hyundai
 I10,2017,6797,2,Petrol,Hyundai
 Kona,2019,15990,2,Petrol,Hyundai
 Tucson,2019,22500,2,Hybrid,Hyundai
 Tucson,2016,14710,2,Diesel,Hyundai
 Tucson,2016,12190,2,Diesel,Hyundai
 Tucson,2018,15691,2,Petrol,Hyundai
 I20,2017,8099,2,Petrol,Hyundai
 I20,2017,9530,1,Petrol,Hyundai
 Tucson,2019,18500,2,Petrol,Hyundai
 I10,2018,8000,2,Petrol,Hyundai
 I10,2016,6891,2,Petrol,Hyundai
 I20,2016,8290,2,Petrol,Hyundai
 Tucson,2016,11517,2,Diesel,Hyundai
 I20,2016,7990,2,Petrol,Hyundai
 I20,2014,6390,2,Petrol,Hyundai
 I800,2019,21290,2,Diesel,Hyundai
 Ioniq,2018,14747,1,Hybrid,Hyundai
 I40,2017,11690,2,Diesel,Hyundai
 I10,2017,6799,2,Petrol,Hyundai
 I20,2015,6499,2,Petrol,Hyundai
 Tucson,2016,10100,2,Diesel,Hyundai
 I40,2016,8731,2,Diesel,Hyundai
 Kona,2019,15800,2,Petrol,Hyundai
 I10,2016,5500,2,Petrol,Hyundai
 I10,2018,8690,2,Petrol,Hyundai
 I20,2014,4980,2,Petrol,Hyundai
 I40,2014,7600,2,Diesel,Hyundai
 I20,2017,8990,2,Petrol,Hyundai
 I10,2018,7500,2,Petrol,Hyundai
 Tucson,2019,16000,2,Petrol,Hyundai
 Santa Fe,2019,34000,4,Diesel,Hyundai
 Tucson,2020,23500,2,Diesel,Hyundai
 IX20,2015,9495,1,Petrol,Hyundai
 Tucson,2016,12600,2,Diesel,Hyundai
 IX20,2016,8590,2,Petrol,Hyundai
 I30,2017,10290,2,Diesel,Hyundai
 I30,2018,13510,4,Diesel,Hyundai
 I20,2017,7291,2,Petrol,Hyundai
 I20,2013,4121,2,Petrol,Hyundai
 Tucson,2017,13056,2,Diesel,Hyundai
 I10,2016,5191,2,Petrol,Hyundai
 Ioniq,2017,15499,1,Hybrid,Hyundai
 I10,2017,6390,2,Petrol,Hyundai
 Kona,2018,14290,2,Petrol,Hyundai
 Kona,2017,11990,2,Petrol,Hyundai
 I20,2017,7799,2,Petrol,Hyundai
 I20,2017,7995,2,Petrol,Hyundai
 Ioniq,2019,17998,1,Hybrid,Hyundai
 Tucson,2019,21750,1,Diesel,Hyundai
 I40,2017,10465,2,Diesel,Hyundai
 I800,2019,19965,1,Diesel,Hyundai
 I10,2018,7465,2,Petrol,Hyundai
 I30,2013,4998,2,Diesel,Hyundai
 Kona,2019,13480,2,Petrol,Hyundai
 I20,2019,9795,2,Petrol,Hyundai
 Santa Fe,2018,29000,4,Diesel,Hyundai
 I30,2017,8995,2,Petrol,Hyundai
 I40,2017,9999,2,Diesel,Hyundai
 I20,2013,4495,2,Petrol,Hyundai
 I10,2017,6089,2,Petrol,Hyundai
 IX20,2017,9200,2,Petrol,Hyundai
 IX35,2015,8090,2,Diesel,Hyundai
 Santa Fe,2019,32995,4,Diesel,Hyundai
 Tucson,2017,12990,2,Petrol,Hyundai
 I800,2018,16790,1,Diesel,Hyundai
 I20,2016,7995,2,Petrol,Hyundai
 I10,2016,6995,2,Petrol,Hyundai
 Tucson,2019,21000,1,Diesel,Hyundai
 I30,2020,26995,2,Petrol,Hyundai
 I20,2013,5400,2,Petrol,Hyundai
 IX20,2017,9500,2,Petrol,Hyundai
 I20,2016,6400,2,Petrol,Hyundai
 IX20,2013,6995,1,Petrol,Hyundai
 Ioniq,2019,21800,4,Hybrid,Hyundai
 I10,2020,13995,2,Petrol,Hyundai
 Kona,2020,25195,1,Hybrid,Hyundai
 I10,2017,8995,2,Petrol,Hyundai
 Kona,2018,15000,2,Petrol,Hyundai
 IX35,2015,7450,2,Diesel,Hyundai
 I10,2016,5995,2,Petrol,Hyundai
 Ioniq,2018,15490,4,Hybrid,Hyundai
 I10,2019,8395,2,Petrol,Hyundai
 Santa Fe,2016,18990,4,Diesel,Hyundai
 Tucson,2017,13490,2,Petrol,Hyundai
 I10,2020,11990,2,Petrol,Hyundai
 I10,2017,7295,2,Petrol,Hyundai
 I40,2016,8995,2,Diesel,Hyundai
 IX20,2015,6495,2,Petrol,Hyundai
 Tucson,2017,13960,2,Diesel,Hyundai
 Santa Fe,2016,20495,4,Diesel,Hyundai
 Kona,2018,14680,2,Petrol,Hyundai
 Kona,2018,13647,2,Petrol,Hyundai
 I10,2017,8991,4,Petrol,Hyundai
 Tucson,2017,14550,4,Diesel,Hyundai
 I10,2016,5722,2,Petrol,Hyundai
 IX20,2017,9490,2,Petrol,Hyundai
 I10,2019,8990,2,Petrol,Hyundai
 Ioniq,2018,17690,1,Hybrid,Hyundai
 I10,2017,6660,2,Petrol,Hyundai
 I10,2018,7560,2,Petrol,Hyundai
 I10,2019,9800,2,Petrol,Hyundai
 Santa Fe,2019,33900,1,Diesel,Hyundai
 Tucson,2019,20970,2,Petrol,Hyundai
 I10,2016,5990,2,Petrol,Hyundai
 I10,2016,6750,2,Petrol,Hyundai
 Santa Fe,2019,33995,1,Diesel,Hyundai
 I800,2018,16995,1,Diesel,Hyundai
 Ioniq,2018,16995,4,Hybrid,Hyundai
 I30,2018,10950,2,Petrol,Hyundai
 Santa Fe,2016,15995,1,Diesel,Hyundai
 Tucson,2020,24495,4,Petrol,Hyundai
 Ioniq,2017,17870,1,Hybrid,Hyundai
 Kona,2017,11980,2,Petrol,Hyundai
 Kona,2019,14680,2,Petrol,Hyundai
 I20,2018,8970,2,Petrol,Hyundai
 I20,2019,11670,2,Petrol,Hyundai
 Ioniq,2017,16970,1,Hybrid,Hyundai
 I10,2019,9770,2,Petrol,Hyundai
 I10,2016,7970,2,Petrol,Hyundai
 I10,2020,12495,2,Petrol,Hyundai
 I30,2018,11455,2,Petrol,Hyundai
 Ioniq,2019,17270,1,Hybrid,Hyundai
 I20,2016,7970,2,Petrol,Hyundai
 Ioniq,2019,18570,1,Hybrid,Hyundai
 Kona,2020,20970,2,Petrol,Hyundai
 Santa Fe,2019,35495,4,Diesel,Hyundai
 IX20,2017,9670,2,Petrol,Hyundai
 I10,2017,6970,2,Petrol,Hyundai
 I20,2017,7870,2,Petrol,Hyundai
 I20,2018,8980,2,Petrol,Hyundai
 Ioniq,2019,21780,1,Hybrid,Hyundai
 Tucson,2019,25980,1,Hybrid,Hyundai
 I10,2018,8280,2,Petrol,Hyundai
 I10,2014,5580,2,Petrol,Hyundai
 I20,2020,12980,2,Petrol,Hyundai
 Ioniq,2018,13495,1,Hybrid,Hyundai
 Tucson,2016,15995,2,Diesel,Hyundai
 I30,2018,14550,4,Diesel,Hyundai
 Santa Fe,2019,32570,4,Diesel,Hyundai
 I30,2019,24970,2,Petrol,Hyundai
 I20,2016,6980,2,Petrol,Hyundai
 I10,2019,7698,2,Petrol,Hyundai
